Date,Temperature [°C],Relative Humidity [%],Solar Radiation [W/m2],Power [kW],Power-1 [kW],Hour,DayOfWeek,XGB Predicted Power [kW],GB Predicted Power [kW],Linear Predicted Power [kW],Neural Predicted Power [kW],Decision Tree Predicted Power [kW],Random Forest Predicted Power [kW],Bootstrapping Predicted Power [kW]
2019-01-24 22:00:00,12.22666667,75.91666667,3.318833333,55.616,75.469,22,3,59.173798,58.73366985585434,58.39424699481549,58.39424699481544,57.647000000000006,57.60625304563782,56.4535
2019-01-24 23:00:00,12.04166667,75.95,5.036083333,51.1,55.616,23,3,53.899868,53.805782864746384,53.65606496933516,53.65606496933508,49.2164,49.733436114800476,49.95880000000001
2019-01-25 00:00:00,11.96333333,75.60833333,5.746666667,50.353,51.1,0,4,50.87511,50.91007555881147,50.451203928289516,50.451203928289715,51.081714285714284,50.805815881387076,50.21140000000001
2019-01-25 01:00:00,11.82416667,74.71666667,4.975666667,49.327,50.353,1,4,50.663414,50.503262822500574,49.93295726976193,49.93295726976211,49.4426,49.46339922021372,49.3632
2019-01-25 02:00:00,11.66083333,74.33333333,5.33625,49.543,49.327,2,4,49.153736,49.28347050317479,48.86883928781387,48.86883928781405,49.201874999999994,49.0942152336863,49.299899999999994
2019-01-25 03:00:00,11.47333333,73.73333333,5.39425,48.971,49.543,3,4,50.04257,50.04826076629971,49.55741414593328,49.55741414593345,48.85788888888889,48.90533304140064,48.966
2019-01-25 04:00:00,11.135,74.31666667,4.394,48.231,48.971,4,4,49.282837,49.43591518137895,48.984382335132906,48.984382335133056,48.781800000000004,48.62492230785634,48.292500000000004
2019-01-25 05:00:00,11.05,73.00833333,6.298083333,59.165,48.231,5,4,51.69922,53.015579200668675,53.283026520486644,53.28302652048677,57.85666666666666,58.499741439868764,58.96320000000001
2019-01-25 06:00:00,10.775,73.41666667,4.207333333,58.226,59.165,6,4,66.228065,59.253564959690266,54.660384134085014,54.660384134085156,58.5314,58.241935397657045,57.649800000000006
2019-01-25 07:00:00,11.28833333,67.96833333,6.429916667,103.997,58.226,7,4,83.94044,92.9822102178185,98.14440911087135,98.14440911087141,98.712375,98.34484008643035,100.93109999999999
2019-01-25 08:00:00,11.9575,63.84166667,85.4,137.114,103.997,8,4,143.66052,137.66855026056868,134.27415935804723,134.2741593580473,131.5036,134.90997086281067,135.77179999999998
2019-01-25 09:00:00,12.1975,69.63,245.575,156.874,137.114,9,4,171.38075,166.60033412815307,163.74726764572327,163.7472676457233,150.1224,155.33749011564814,156.82330000000002
2019-01-25 10:00:00,12.98583333,64.31083333,390.45,217.576,156.874,10,4,218.43011,221.75399994671662,223.9218942000666,223.92189420006653,215.5136,218.84512493338283,218.323
2019-01-25 11:00:00,14.75583333,52.10833333,494.3666667,261.182,217.576,11,4,259.4166,260.06381877678115,261.0557837959858,261.0557837959857,256.93487500000003,259.68658413422486,261.2429
2019-01-25 12:00:00,14.81166667,51.35916667,540.6666667,249.464,261.182,12,4,250.12012,250.64735854287832,251.37004461479538,251.37004461479535,252.17333333333332,250.6689528231977,248.86569999999998
2019-01-25 13:00:00,16.33083333,44.67,532.5083333,223.786,249.464,13,4,245.70999,244.51928144781775,244.56121799885048,244.56121799885045,228.92214285714286,232.25842807711695,225.3248
2019-01-25 14:00:00,17.29,42.35416667,468.275,254.102,223.786,14,4,242.23373,241.6304740003909,242.3497157592106,242.34971575921054,242.25742857142856,243.68665525592306,251.99900000000002
2019-01-25 15:00:00,17.835,41.995,344.475,238.56,254.102,15,4,248.17984,244.73308662239504,244.06994170893122,244.0699417089312,258.6475,252.81863803009853,247.50079999999997
2019-01-25 16:00:00,17.92416667,40.21416667,190.025,245.216,238.56,16,4,238.64787,230.10472039489645,226.71069280938565,226.71069280938568,242.25742857142856,239.14928668602434,247.50369999999998
2019-01-25 17:00:00,17.3425,40.56916667,37.73316667,192.618,245.216,17,4,201.69855,192.30194110960372,188.3263955647587,188.3263955647588,189.55342857142858,188.51900931139832,191.844
2019-01-25 18:00:00,15.47666667,57.7525,2.194,177.874,192.618,18,4,166.1354,164.78177658032982,165.01316342216518,165.01316342216523,171.70340000000002,169.6017326336466,176.43880000000001
2019-01-25 19:00:00,14.4375,61.0575,3.622416667,145.121,177.874,19,4,141.1205,141.7934825847932,142.89508518625465,142.89508518625468,145.65374999999997,144.6000467471671,145.08300000000003
2019-01-25 20:00:00,14.4,57.08666667,3.638916667,105.107,145.121,20,4,103.99364,105.05166034961442,106.24913392917975,106.24913392917975,104.85560000000001,104.68730991423932,106.65299999999999
2019-01-25 21:00:00,14.575,53.88583333,2.194416667,77.365,105.107,21,4,72.39983,73.43531010690945,74.56552778666676,74.56552778666673,72.363,74.07303261467555,73.29190000000001
2019-01-25 22:00:00,14.1325,54.62083333,2.746,57.571,77.365,22,4,59.628006,59.1201729321087,59.2403481383842,59.24034813838415,60.491600000000005,60.41296738668274,59.1315
2019-01-25 23:00:00,14.11833333,53.82666667,1.659166667,52.003,57.571,23,4,55.096756,54.44743089027982,54.51486122955235,54.51486122955227,52.78875,52.58372464216259,51.76529999999999
2019-01-26 00:00:00,12.40666667,62.40333333,3.244833333,51.845,52.003,0,5,51.96756,52.10211444688136,51.88891801651577,51.88891801651597,52.275800000000004,52.15742179805122,52.112800000000014
2019-01-26 01:00:00,11.76083333,67.2325,4.405916667,50.223,51.845,1,5,50.48742,49.96887712891502,49.21388164706181,49.21388164706201,49.4426,49.77039499088355,50.07690000000001
2019-01-26 02:00:00,10.80166667,79.34166667,3.549666667,50.42,50.223,2,5,50.016315,49.928381953676094,49.15172762461788,49.151727624618054,50.711400000000005,50.32936312571857,50.41930000000001
2019-01-26 03:00:00,10.02083333,80.11666667,2.901,50.11,50.42,3,5,50.66275,50.61237948041979,49.746423633252306,49.746423633252476,50.711400000000005,50.300555124482315,50.1793
2019-01-26 04:00:00,10.39916667,76.81666667,4.265333333,50.645,50.11,4,5,50.206493,50.066412469663625,49.25394128403956,49.25394128403971,50.334666666666664,50.28865632227297,50.59169999999999
2019-01-26 05:00:00,10.55833333,73.14166667,4.78175,50.743,50.645,5,5,53.482845,54.5872130567747,54.61335132107429,54.61335132107442,52.475857142857144,53.529298677539,51.6546
2019-01-26 06:00:00,10.00166667,74.54166667,5.43475,51.152,50.743,6,5,53.482845,54.10029137165261,53.74767701032866,53.74767701032877,52.475857142857144,52.292423201959636,51.411699999999996
2019-01-26 07:00:00,9.59,77.175,7.017416667,51.653,51.152,7,5,65.28611,63.871828933069146,62.31162250576885,62.31162250576895,59.86900000000001,59.64090548166298,52.89
2019-01-26 08:00:00,9.348333333,76.15,87.75,53.812,51.653,8,5,60.91391,56.33294950474876,52.71452998683475,52.71452998683483,53.958625,53.50890820046902,53.64630000000001
2019-01-26 09:00:00,10.70166667,63.9475,253.0833333,55.683,53.812,9,5,57.374565,56.78464401996365,55.57813907969866,55.57813907969868,55.3014,55.456260581329644,55.9307
2019-01-26 10:00:00,12.59416667,52.03333333,397.85,53.828,55.683,10,5,60.169823,56.78464401996365,54.1330984397693,54.13309843976929,54.60757142857143,54.63744335893603,53.82799999999999
2019-01-26 11:00:00,14.35416667,45.59833333,501.8083333,55.3,53.828,11,5,55.509506,54.39271988518545,53.236587819852275,53.23658781985222,55.5206,54.803309045678674,55.3015
2019-01-26 12:00:00,15.76083333,44.98583333,549.9416667,55.433,55.3,12,5,58.520245,56.78464401996365,55.434736708537855,55.434736708537784,55.204571428571434,55.625358627075876,55.430099999999996
2019-01-26 13:00:00,16.1925,49.1125,537.5916667,56.385,55.433,13,5,59.00524,56.84319109741085,55.29770694087232,55.29770694087224,56.17825,56.40599715266664,56.6571
2019-01-26 14:00:00,17.09666667,46.0925,469.7083333,57.023,56.385,14,5,61.68797,57.03227070491355,54.33601617872139,54.33601617872133,57.91614285714286,57.76344687441173,57.33050000000001
2019-01-26 15:00:00,16.21166667,49.5975,344.3166667,57.764,57.023,15,5,61.469917,57.1810183535973,54.75412789139602,54.754127891395974,57.91614285714286,58.02101938030676,58.0647
2019-01-26 16:00:00,16.93333333,48.64916667,186.6083333,58.493,57.764,16,5,61.39479,57.222750702014544,55.27683551555996,55.276835515559945,57.91614285714286,58.08073738048145,58.60940000000001
2019-01-26 17:00:00,16.05,52.94916667,36.67241667,63.408,58.493,17,5,61.651165,57.33675162988172,55.39580104832488,55.395801048324884,60.7755,60.26263780516538,62.81419999999999
2019-01-26 18:00:00,14.62833333,53.91833333,0.8766666667,67.498,63.408,18,5,57.21483,58.55868475369611,59.77153604826131,59.7715360482613,63.05985714285714,63.35300057600215,65.1397
2019-01-26 19:00:00,12.95083333,63.09416667,1.695916667,65.963,67.498,19,5,60.687836,60.02691599034316,59.71216245152738,59.712162451527355,64.42166666666667,64.70867429419827,64.9614
2019-01-26 20:00:00,11.75416667,76.25,3.045916667,61.762,65.963,20,5,57.340385,58.77127573012498,59.34540028156385,59.34540028156381,63.05985714285714,62.46756749903301,62.0462
2019-01-26 21:00:00,11.36916667,76.13333333,4.242166667,59.225,61.762,21,5,56.757183,56.302112887382584,55.71748268319186,55.71748268319181,56.63166666666667,56.70822373454071,58.050200000000004
2019-01-26 22:00:00,11.075,74.68333333,3.2195,58.207,59.225,22,5,55.99724,55.125813893197396,54.281552897344596,54.28155289734454,57.07533333333334,57.32991001677475,58.2043
2019-01-26 23:00:00,10.4575,75.40833333,3.454916667,56.158,58.207,23,5,55.45089,54.443293662250056,53.425625566372304,53.425625566372226,52.78875,53.36445390955192,55.64880000000001
2019-01-27 00:00:00,10.17583333,74.05833333,5.001166667,53.519,56.158,0,6,63.02859,56.21845787978552,51.42643804658369,51.42643804658391,53.958625,54.131887884699566,54.234500000000004
2019-01-27 01:00:00,9.976666667,73.2,2.3405,51.177,53.519,1,6,51.987144,52.05085711693803,51.2555895815629,51.255589581563086,52.30585714285714,51.87794916634182,51.279700000000005
2019-01-27 02:00:00,9.996666667,73.19166667,2.94275,50.062,51.177,2,6,50.874447,50.89931340410707,50.094038195626695,50.09403819562687,49.98575,50.08976284895474,50.4481
2019-01-27 03:00:00,10.32,72.175,3.212666667,50.313,50.062,3,6,50.02232,50.04826076629971,49.31555470587374,49.31555470587391,50.334666666666664,50.10658729884656,50.2343
2019-01-27 04:00:00,10.30333333,70.6425,2.850583333,49.665,50.313,4,6,50.807755,51.0373439200946,50.45988308530067,50.45988308530082,54.13133333333333,51.910572262758926,49.80560000000001
2019-01-27 05:00:00,10.70333333,69.61833333,3.111083333,49.422,49.665,5,6,52.630714,53.10861832437243,52.77924777537451,52.77924777537464,50.68424999999999,50.830327228093786,49.69200000000001
2019-01-27 06:00:00,10.8175,73.075,3.549583333,49.322,49.422,6,6,51.618702,51.465017535100465,50.74541355590396,50.74541355590408,49.7328,49.24247719010301,49.2457
2019-01-27 07:00:00,10.685,80.21666667,4.613166667,50.911,49.322,7,6,62.783478,54.59317647550779,49.09950156121611,49.09950156121624,51.0034,50.74950926312844,50.752500000000005
2019-01-27 08:00:00,10.81833333,76.175,73.79166667,51.246,50.911,8,6,58.827164,56.63691660536611,54.62554825215363,54.62554825215372,52.594,53.20260370099365,51.6188
2019-01-27 09:00:00,11.48166667,67.9475,174.8341667,53.033,51.246,9,6,55.309525,54.3298559772298,53.04713304802552,53.047133048025565,52.2822,52.65528749898563,52.605399999999996
2019-01-27 10:00:00,11.91333333,53.16666667,234.775,53.438,53.033,10,6,55.88974,54.39271988518545,52.95416738836837,52.95416738836839,54.00928571428572,53.73880589935261,53.5025
2019-01-27 11:00:00,12.26916667,47.45583333,164.5916667,54.79,53.438,11,6,55.407486,54.39271988518545,53.49509521874401,53.49509521874403,52.2928,53.385656299741576,54.29950000000001
2019-01-27 12:00:00,12.045,52.60916667,213.2833333,56.153,54.79,12,6,57.666767,56.78464401996365,55.81088854155435,55.81088854155435,56.63166666666667,56.35758846049507,56.02810000000001
2019-01-27 13:00:00,12.4025,50.02083333,274.9666667,56.154,56.153,13,6,61.58595,56.97372362746635,53.807555326111,53.807555326110986,57.91614285714286,57.4473833130779,56.7257
2019-01-27 14:00:00,12.68583333,46.56583333,332.85,59.49,56.154,14,6,61.58595,56.97372362746635,53.80451587614412,53.80451587614408,57.91614285714286,57.72506915979759,58.29430000000001
2019-01-27 15:00:00,12.4225,49.68583333,223.125,60.265,59.49,15,6,65.89871,59.605157787991814,55.591990591240055,55.591990591240034,60.7755,60.44063535977632,60.5044
2019-01-27 16:00:00,12.1175,52.6625,119.8075,61.279,60.265,16,6,66.50618,61.26055091653217,57.98280365482875,57.982803654828736,62.0144,61.39610416033428,61.66029999999999
2019-01-27 17:00:00,11.39333333,61.42916667,19.12633333,65.079,61.279,17,6,66.776115,62.51816743750476,59.799411161373556,59.799411161373556,65.47966666666666,64.48137552765829,63.79459999999999
2019-01-27 18:00:00,10.84666667,67.05166667,4.770416667,66.625,65.079,18,6,57.607826,60.02691599034316,61.07857552317762,61.0785755231776,68.2402,66.20952852416578,66.1781
2019-01-27 19:00:00,10.64666667,67.295,5.89625,64.269,66.625,19,6,60.628235,60.02691599034316,59.286056755133785,59.28605675513376,60.831999999999994,62.06598508584762,63.3943
2019-01-27 20:00:00,10.53916667,66.96083333,2.294,61.928,64.269,20,6,57.22121,59.03155937145289,59.707073076945306,59.70707307694526,63.05985714285714,63.092996741035385,62.801199999999994
2019-01-27 21:00:00,10.57166667,67.60166667,2.5225,55.931,61.928,21,6,56.7376,56.41084637178524,55.833598070238885,55.83359807023883,56.63166666666667,56.36884252930881,56.076699999999995
2019-01-27 22:00:00,10.41833333,68.5875,2.771833333,54.658,55.931,22,6,53.70951,53.8727840007318,53.55475041511974,53.55475041511967,55.239200000000004,54.49583801027809,54.7692
2019-01-27 23:00:00,10.49,69.9925,3.3465,52.444,54.658,23,6,53.401005,53.805782864746384,53.638425960233846,53.63842596023376,52.79133333333334,52.6937769167706,52.53860000000001
2019-01-28 00:00:00,10.46666667,70.69166667,4.6325,52.017,52.444,0,7,51.96756,52.061619271642435,51.326315170986916,51.326315170987115,46.935500000000005,48.30606448859862,51.56999999999999
2019-01-28 01:00:00,10.47916667,69.4425,4.2415,50.278,52.017,1,7,51.96756,52.61717028339588,52.24265964228999,52.24265964229018,51.46088888888889,51.03178551319454,50.5974
2019-01-28 02:00:00,10.66333333,68.795,6.136416667,49.543,50.278,2,7,50.643166,50.5437579977395,49.76704960647615,49.76704960647632,50.42071428571429,50.133857145207934,49.8019
2019-01-28 03:00:00,10.37,71.20083333,4.202666667,49.73,49.543,3,7,50.00676,50.04826076629971,49.29531888205306,49.29531888205322,48.85788888888889,49.100281473755665,49.541700000000006
2019-01-28 04:00:00,9.988333333,72.6,9.0995,49.683,49.73,4,7,50.18691,50.066412469663625,49.147828112329115,49.147828112329265,50.334666666666664,50.12678380320404,49.5511
2019-01-28 05:00:00,10.28083333,68.67333333,6.900916667,57.395,49.683,5,7,52.630714,53.143978108292444,52.72649486146614,52.726494861466264,51.46088888888889,52.53419187957713,54.8414
2019-01-28 06:00:00,10.475,66.365,11.64141667,59.837,57.395,6,7,72.29575,70.77733912376796,69.33796715237814,69.33796715237825,58.287285714285716,60.12920474639321,59.3039
2019-01-28 07:00:00,10.61666667,65.15666667,11.57816667,97.687,59.837,7,7,94.25783,101.36572445777323,105.22602769505733,105.22602769505738,94.602,95.6139021750433,96.7951
2019-01-28 08:00:00,10.75166667,71.57,87.50833333,138.147,97.687,8,7,144.45578,137.4727194023444,133.0836760859098,133.08367608590987,139.753,137.75946607977983,138.2308
2019-01-28 09:00:00,11.16833333,71.28583333,76.74583333,167.474,138.147,9,7,170.59454,166.40972473730795,163.87506808403688,163.87506808403694,162.27312500000002,162.44782160686543,166.63149999999996
2019-01-28 10:00:00,11.515,71.99166667,110.61,227.679,167.474,10,7,214.80247,222.96709990149614,227.98324481506862,227.98324481506862,236.90833333333336,233.13517764817476,227.7931
2019-01-28 11:00:00,12.49583333,65.33583333,347.4166667,272.783,227.679,11,7,259.24496,260.31243800571445,261.1393564761087,261.1393564761086,274.638625,270.54059867566116,269.79740000000004
2019-01-28 12:00:00,12.74833333,62.44,243.425,249.866,272.783,12,7,261.1617,262.85823235485765,264.251651126967,264.251651126967,240.158,248.55290546326265,250.82530000000003
2019-01-28 13:00:00,12.705,67.42083333,220.3916667,239.124,249.866,13,7,243.8544,245.04700226841962,246.05878379636863,246.05878379636863,248.87788888888886,246.86587593303736,240.5375
2019-01-28 14:00:00,12.51083333,68.815,166.6666667,246.185,239.124,14,7,242.21828,242.5367365033604,243.10254407182987,243.10254407182987,245.0282857142857,244.8846840908159,246.6477
2019-01-28 15:00:00,12.76666667,67.84083333,113.5416667,271.353,246.185,15,7,243.74516,245.61478857616783,247.2534168879514,247.2534168879514,256.953,257.79159933443856,268.6707
2019-01-28 16:00:00,12.65666667,69.02,67.29666667,251.795,271.353,16,7,264.98666,270.96611690623075,275.19551162033054,275.19551162033054,263.7865,264.6532036827329,260.057
2019-01-28 17:00:00,12.15583333,71.81666667,16.17875,206.705,251.795,17,7,210.23186,212.37914089449305,214.00118178054478,214.0011817805448,215.10119999999998,213.43690078280775,208.80029999999996
2019-01-28 18:00:00,11.84333333,73.96666667,5.014666667,250.443,206.705,18,7,182.83987,202.6536617173383,214.59507877779444,214.59507877779436,237.4676,231.37556016215618,239.97910000000002
2019-01-28 19:00:00,11.825,74.19166667,5.469666667,194.715,250.443,19,7,176.04527,175.95117145026404,175.98503621032157,175.98503621032162,192.5108,186.9108340353466,193.8056
2019-01-28 20:00:00,11.5925,77.325,7.052666667,167.231,194.715,20,7,142.09476,142.43966729909374,142.55102296588214,142.55102296588217,156.99466666666666,158.4462993055746,168.2654
2019-01-28 21:00:00,11.42583333,81.04166667,4.26725,131.698,167.231,21,7,121.6181,123.996879916923,125.17645111432651,125.17645111432651,129.50983333333332,127.72896154305212,129.57410000000002
2019-01-28 22:00:00,11.72916667,79.175,6.6875,66.458,131.698,22,7,84.6779,85.1301688138588,85.06803374486626,85.06803374486624,74.56385714285715,78.5963984863862,69.97879999999999
2019-01-28 23:00:00,11.69333333,79.025,9.817166667,53.641,66.458,23,7,61.887974,58.43184016692087,56.03462684919682,56.03462684919676,54.64366666666667,54.69086344634577,53.5912
2019-01-29 00:00:00,11.47333333,81.925,8.668833333,52.704,53.641,0,1,54.243626,53.545349395363615,52.65815945565249,52.658159455652694,51.46088888888889,52.006942971101445,52.5954
2019-01-29 01:00:00,11.265,80.18333333,6.360166667,50.679,52.704,1,1,52.335564,52.061619271642435,51.42052814775521,51.420528147755405,50.799125,50.88558337396378,50.7698
2019-01-29 02:00:00,11.3925,83.49166667,8.6515,50.108,50.679,2,1,51.62264,50.91007555881147,49.99905218084098,49.999052180841154,50.019749999999995,50.13420106491889,50.0951
2019-01-29 03:00:00,11.14583333,85.225,15.49966667,50.293,50.108,3,1,50.790096,50.78723055147126,50.23476052204652,50.234760522046685,49.98575,50.15631791901705,50.159200000000006
2019-01-29 04:00:00,11.38666667,83.76666667,12.68116667,51.091,50.293,4,1,51.57553,51.048106074799,50.263420590788705,50.26342059078886,50.799125,50.90830901566203,51.137100000000004
2019-01-29 05:00:00,11.38333333,83.69166667,22.21166667,61.305,51.091,5,1,54.870895,54.749776526366475,54.22370635244983,54.22370635244996,61.662400000000005,60.64943257933025,63.026599999999995
2019-01-29 06:00:00,11.46916667,81.83333333,13.59,62.937,61.305,6,1,74.58897,71.29811414973547,69.07331258647315,69.07331258647328,68.4374,66.55754737140637,65.05300000000001
2019-01-29 07:00:00,11.09833333,84.20833333,12.69141667,104.582,62.937,7,1,95.55887,100.697360434785,103.53012996976368,103.53012996976375,104.06266666666666,102.68366169090852,104.8472
2019-01-29 08:00:00,11.32083333,81.025,70.9425,134.438,104.582,8,1,147.05759,138.22044395614597,133.03127445994673,133.03127445994681,134.42079999999999,134.99599466905522,133.51489999999998
2019-01-29 09:00:00,11.76833333,77.225,172.2416667,161.004,134.438,9,1,163.41467,151.3604519535293,144.26952126365302,144.2695212636531,156.99466666666666,158.08382155768774,160.2823
2019-01-29 10:00:00,12.39083333,73.71666667,297.9083333,227.221,161.004,10,1,219.54604,222.02148377092672,223.7892954147893,223.78929541478925,228.1444,227.9940036843113,226.95790000000002
2019-01-29 11:00:00,11.83666667,78.725,350.725,266.932,227.221,11,1,261.52402,266.30471220171194,269.3669258686307,269.36692586863063,261.99233333333336,264.66974068231167,266.7134
2019-01-29 12:00:00,12.16583333,74.25833333,342.4833333,244.671,266.932,12,1,260.49442,257.2940636557834,255.67959083627827,255.6795908362783,239.37616666666668,242.3615800682691,244.671
2019-01-29 13:00:00,12.13583333,73.09666667,279.2,252.036,244.671,13,1,245.68295,245.60504354378324,245.91608135340906,245.91608135340906,248.87788888888886,250.47886221588783,253.0867
2019-01-29 14:00:00,12.48583333,70.41333333,261.7416667,244.796,252.036,14,1,248.35585,245.60654747070043,244.47044892824664,244.47044892824664,250.00140000000002,248.3658083440705,244.17529999999996
2019-01-29 15:00:00,12.61583333,68.89416667,216.9333333,250.891,244.796,15,1,244.3632,245.25421436389348,246.3904971717597,246.39049717175968,254.152875,252.66569551687502,251.641
2019-01-29 16:00:00,12.20583333,73.91916667,61.1325,254.741,250.891,16,1,246.45442,251.1822718343153,254.7559437594239,254.7559437594239,252.06488888888893,254.1753701015059,255.19760000000002
2019-01-29 17:00:00,11.735,80.175,30.30633333,203.946,254.741,17,1,206.78642,204.2640577614265,203.19161915980473,203.19161915980482,201.10487500000002,201.70558982678904,203.63859999999997
2019-01-29 18:00:00,11.45166667,85.58333333,2.13725,203.738,203.946,18,1,184.03448,202.35378570148492,213.51857031493714,213.51857031493705,203.90283333333332,211.59786718618727,205.97380000000004
2019-01-29 19:00:00,11.62666667,86.24166667,2.95875,176.147,203.738,19,1,160.92712,155.3261738806995,152.20864136592147,152.20864136592152,171.70340000000002,167.5509251257081,176.26059999999998
2019-01-29 20:00:00,11.74416667,86.39166667,3.42225,134.381,176.147,20,1,137.84116,137.37681601077705,137.2270711981018,137.2270711981018,135.85525,134.77847649093107,135.2733
2019-01-29 21:00:00,11.43916667,88.35833333,2.995666667,104.663,134.381,21,1,93.43509,100.68785255790138,104.83144825221633,104.83144825221629,104.06266666666666,102.26713240931686,104.71209999999999
2019-01-29 22:00:00,11.11916667,87.99166667,2.367916667,64.361,104.663,22,1,69.04913,63.76537498017074,60.351557760388125,60.35155776038812,63.955000000000005,64.58190053424113,64.29499999999999
2019-01-29 23:00:00,10.85,86.41666667,2.838833333,53.035,64.361,23,1,57.14765,58.41732757188924,58.87069495784674,58.87069495784665,55.071400000000004,55.491102242396856,53.24829999999999
2019-01-30 00:00:00,10.78166667,82.91666667,4.131,50.148,53.035,0,2,52.558945,52.061619271642435,51.12412613845707,51.12412613845727,50.799125,50.83729979515701,50.061800000000005
2019-01-30 01:00:00,10.7825,79.70833333,3.02525,50.47,50.148,1,2,50.364735,49.91761979897169,49.05434874203429,49.05434874203448,50.711400000000005,50.31579919299575,50.2959
2019-01-30 02:00:00,10.68666667,74.775,3.258666667,49.602,50.47,2,2,51.01117,50.91007555881147,50.31200790998494,50.31200790998511,49.98575,49.975762347923386,49.67439999999999
2019-01-30 03:00:00,10.94083333,72.75833333,3.653666667,49.774,49.602,3,2,50.390324,50.04826076629971,49.3814082662401,49.38140826624026,48.982000000000006,49.137146791382996,49.440200000000004
2019-01-30 04:00:00,10.69416667,77.875,2.23175,50.007,49.774,4,2,50.554913,50.54197703245365,49.988312938230415,49.98831293823056,50.334666666666664,50.15176862772933,50.0142
2019-01-30 05:00:00,10.68333333,80.60833333,4.068833333,51.344,50.007,5,2,52.99872,53.10348293305352,52.61217380019821,52.61217380019834,51.46088888888889,51.7441398313861,51.8351
2019-01-30 06:00:00,10.73666667,82.44166667,3.270583333,54.381,51.344,6,2,53.54189,54.10029137165261,53.880370742691554,53.88037074269168,55.605000000000004,55.052254829927094,53.82869999999999
2019-01-30 07:00:00,10.92,81.775,3.787583333,99.759,54.381,7,2,73.17645,84.95624171744994,91.5541741810258,91.55417418102584,97.11460000000001,94.5240079024516,98.3591
2019-01-30 08:00:00,11.17583333,81.86666667,40.09083333,131.013,99.759,8,2,145.34596,138.3016875178698,134.1453967893394,134.1453967893395,134.42079999999999,134.8053609032046,131.35549999999998
2019-01-30 09:00:00,11.39083333,83.08333333,76.58916667,155.84,131.013,9,2,166.97322,167.70861720241115,168.21079022769496,168.21079022769499,162.27312500000002,160.1609948143236,158.02939999999998
2019-01-30 10:00:00,11.33166667,87.73333333,63.375,226.358,155.84,10,2,225.21881,222.38231224971574,221.08829036779892,221.08829036779895,217.1196,221.2688089223038,224.80949999999999
2019-01-30 11:00:00,11.95416667,87.48333333,110.1983333,273.336,226.358,11,2,262.8486,267.7363182485289,271.1616364822404,271.1616364822404,273.784,272.8885867931902,271.1164
2019-01-30 12:00:00,12.80166667,82.29166667,162.4291667,241.831,273.336,12,2,260.07318,256.90273680575234,255.56263777370063,255.56263777370071,239.37616666666668,242.97491574758845,242.32619999999991
2019-01-30 13:00:00,13.09333333,80.21666667,195.7916667,260.745,241.831,13,2,245.48457,245.58296203495988,246.1658024306082,246.1658024306082,248.87788888888886,252.01010656847538,259.92819999999995
2019-01-30 14:00:00,12.76333333,80.54166667,130.525,250.014,260.745,14,2,253.55586,255.2082051906638,256.80151129877413,256.80151129877413,247.3554,251.0634343887119,249.81700000000006
2019-01-30 15:00:00,13.085,77.50833333,144.1416667,257.29,250.014,15,2,248.0579,245.69195995408768,244.96634225451348,244.9663422545135,250.00140000000002,251.56884452076673,255.8219
2019-01-30 16:00:00,13.12833333,79.46666667,84.2025,264.063,257.29,16,2,251.43222,255.16677794814885,258.1631409509989,258.1631409509989,264.2035,263.3813778258573,268.0314
2019-01-30 17:00:00,12.68916667,82.91666667,29.80366667,205.164,264.063,17,2,225.38504,212.02687480657735,204.7171144196529,204.717114419653,205.96833333333333,205.3941802967363,203.173
2019-01-30 18:00:00,12.47083333,85.26666667,3.260833333,208.885,205.164,18,2,184.9433,202.35378570148492,213.09659645485215,213.0965964548521,203.90283333333332,210.9011527482215,206.3161
2019-01-30 19:00:00,12.38833333,86.46666667,1.790916667,176.482,208.885,19,2,170.29593,176.12802619736135,179.900724946544,179.900724946544,173.45080000000002,176.69006286731374,174.6371
2019-01-30 20:00:00,12.55833333,83.30833333,2.68875,138.478,176.482,20,2,134.38857,136.83815982927644,138.505400434066,138.505400434066,135.85525,134.79668771903687,136.47920000000002
2019-01-30 21:00:00,12.75166667,83.49166667,3.8015,104.988,138.478,21,2,99.63674,100.93764162682544,101.80422700403054,101.80422700403054,102.71300000000001,102.2666311878094,105.18470000000002
2019-01-30 22:00:00,12.76083333,83.21666667,2.769583333,65.041,104.988,22,2,69.04913,63.76537498017074,60.61365177091523,60.61365177091523,63.955000000000005,64.77367888780053,64.38999999999999
2019-01-30 23:00:00,12.78916667,82.99166667,2.811166667,53.661,65.041,23,2,57.14765,58.41732757188924,59.16313479986465,59.16313479986457,55.071400000000004,55.57488297104641,53.598400000000005
2019-01-31 00:00:00,12.60666667,86.66666667,2.882333333,52.288,53.661,0,3,52.558945,52.05085711693803,51.29932767248487,51.29932767248509,51.53916666666667,51.78653501432889,52.35080000000001
2019-01-31 01:00:00,12.79416667,83.575,2.70925,51.391,52.288,1,3,52.558945,52.05085711693803,51.38167755611494,51.381677556115136,51.47528571428571,51.40158091270969,51.55490000000001
2019-01-31 02:00:00,12.755,82.55,2.337916667,50.79,51.391,2,3,51.035378,50.89931340410707,50.462216976366946,50.46221697636713,49.98575,50.372387990130875,50.840500000000006
2019-01-31 03:00:00,12.85,82.7,4.292166667,51.112,50.79,3,3,51.262314,51.02995437143509,50.56189987311461,50.56189987311478,50.799125,50.95809442148968,51.0767
